Security Code,Issuer Name,Symbol,Security Name
543169,Nippon India Mutual Fund,08DPR,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - DIVIDEND PLAN(Issue Price: 0.01),,,,,
543170,Nippon India Mutual Fund,08ADD,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - DIRECT DIVIDEND PLAN(Issue Price: 0.01),,,,,
543171,RO Jewels Limited,ROJL,RO Jewels Ltd,,,,,
543172,Cospower Engineering Limited,COSPOWER,Cospower Engineering Ltd,,,,,
543173,Nippon India Mutual Fund,11DPR,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2DIVIDEND PLANDIVIDEND REINVESTMENT,,,,,
543174,Nippon India Mutual Fund,11GPG,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2GROWTH PLAN GROWTH OPTIONGROWTH,,,,,
543175,Nippon India Mutual Fund,11MPD,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2MONTHLY DIVIDEND PLANDIVIDEND PAYOUT,,,,,
543176,Nippon India Mutual Fund,11MPR,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2MONTHLY DIVIDEND PLANREINVESTMENT,,,,,
543177,Nippon India Mutual Fund,11QPD,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2QUARTERLY DIVIDEND PLANDIVIDEND PAYOUT,,,,,
543178,Nippon India Mutual Fund,11QPR,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2QUARTERLY DIVIDEND PLANREINVESTMENT,,,,,
543179,Nippon India Mutual Fund,11ADD,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2DIRECT PLAN DIVIDEND PLANDIVIDEND PAYOUT,,,,,
543180,Nippon India Mutual Fund,11ADR,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2DIRECT PLAN DIVIDEND PLANDIVIDEND REINVESTMENT,,,,,
543181,Nippon India Mutual Fund,11AGG,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2DIRECT GROWTH PLAN GROWTH OPTIONGROWTH,,,,,
543182,Nippon India Mutual Fund,11AMD,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2DIRECT MONTHLY DIVIDEND PLANDIVIDEND PAYOUT,,,,,
543183,Nippon India Mutual Fund,11AMR,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2DIRECT MONTHLY DIVIDEND PLANREINVESTMENT,,,,,
543184,Nippon India Mutual Fund,11AQD,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2DIRECT QUARTERLY DIVIDEND PLANDIVIDEND PAYOUT,,,,,
543185,Nippon India Mutual Fund,11AQR,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2DIRECT QUARTERLY DIVIDEND PLANREINVESTMENT,,,,,
543186,Nippon India Mutual Fund,11DPD,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2DIVIDEND PLANDIVIDEND PAYOUT,,,,,
543187,HITACHI ENERGY INDIA LIMITED,POWERINDIA,Hitachi Energy India Ltd,,,,,
543193,DJ Mediaprint & Logistics Limited,DJML,DJ Mediaprint & Logistics Ltd,,,,,
543194,Nirmitee Robotics India Limited,NIRMITEE,Nirmitee Robotics India Ltd,,,,,
543207,Natural Biocon (India) Limited,NATURAL,Natural Biocon (India) Ltd,,,,,
543208,REGIS INDUSTRIES LIMITED,REGIS,Regis Industries Ltd,,,,,
543209,Billwin Industries Limited,BILLWIN,Billwin Industries Ltd,,,,,
543210,Aarti Surfactants Limited,AARTISURF,Aarti Surfactants Ltd,,,,,
543211,BONLON INDUSTRIES LIMITED,BONLON,Bonlon Industries Ltd,,,,,
543212,Borosil Limited,BOROLTD,Borosil Ltd,,,,,
543213,ROSSARI BIOTECH LIMITED,ROSSARI,Rossari Biotech Ltd,,,,,
543214,NDR Auto Components Limited,NDRAUTO,NDR Auto Components Ltd,,,,,
543218,SURATWWALA BUSINESS GROUP LIMITED,SBGLP,Suratwwala Business Group Ltd,,,,,
543219,ICICI Prudential Mutual Fund,ALPL30IETF,ICICI Prudential Nifty Alpha Low- Volatility 30 ETF,,,,,
543220,Max Healthcare Institute Limited,MAXHEALTH,Max Healthcare Institute Ltd,,,,,
543221,ICICI Prudential Mutual Fund,ITIETF,ICICI Prudential Nifty IT ETF,,,,,
543223, Max India Limited,MAXIND,Max India Ltd,,,,,
543224,HDFC Mutual Fund,HDFCNIFBAN,HDFC Nifty Banking ETF,,,,,
543226,UTI Mutual Fund,BANKBETA,UTI NIFTY BANK ETF,,,,,
543227,Happiest Minds Technologies Limited,HAPPSTMNDS,Happiest Minds Technologies Ltd,,,,,
543228,Route Mobile Limited,ROUTE,Route Mobile Ltd,,,,,
543229,Samrat Forgings Limited,SAMRATFORG,Samrat Forgings Ltd,,,,,
543230,ADVAIT ENERGY TRANSITIONS LIMITED,ADVAIT,Advait Energy Transitions Ltd,,,,,
543231,Archidply Decor Limited,ADL,Archidply Decor Ltd,,,,,
543232,Computer Age Management Services Limited,CAMS,Computer Age Management Services Ltd,,,,,
543233,Chemcon Speciality Chemicals Limited,CHEMCON,Chemcon Speciality Chemicals Ltd,,,,,
543234,Secmark Consultancy Limited,SECMARK,SecMark Consultancy Ltd,,,,,
543235,ANGEL ONE LIMITED,ANGELONE,Angel One Ltd,,,,,
543236,Atam Valves Limited,ATAM,Atam Valves Ltd,,,,,
543237,Mazagon Dock Shipbuilders Limited,MAZDOCK,Mazagon Dock Shipbuilders Ltd,,,,,
543238,UTI Asset Management Company Limited,UTIAMC,UTI Asset Management Company Ltd,,,,,
543239,G M Polyplast Limited,GMPL,G M Polyplast Ltd,,,,,
543240,Likhitha Infrastructure Limited,LIKHITHA,Likhitha Infrastructure Ltd,,,,,
543241,Veer Global Infraconstruction Limited,VGIL,Veer Global Infraconstruction Ltd,,,,,
543242,Hemisphere Properties India Limited,HEMIPROP,Hemisphere Properties India Ltd,,,,,
543243,Equitas Small Finance Bank Limited,EQUITASBNK,Equitas Small Finance Bank Ltd,,,,,
543244,Shine Fashions (India) Limited,SHINEFASH,Shine Fashions (India) Ltd,,,,,
543245, Gland Pharma Limited,GLAND,Gland Pharma Ltd,,,,,
543246,Mirae Asset Mutual Fund,ESG,Mirae Asset Nifty 100 ESG Sector Leaders ETF,,,,,
543247,Net Pix Shorts Digital Media Limited,NETPIX,Net Pix Shorts Digital Media Ltd,,,,,
543248,Restaurant Brands Asia Limited,RBA,Restaurant Brands Asia Ltd,,,,,
543249,TARC LIMITED,TARC,Tarc Ltd,,,,,
543251,Ravinder Heights Limited,RVHL,Ravinder Heights Ltd,,,,,
543252,Fairchem Organics Limited,FAIRCHEMOR,Fairchem Organics Ltd,,,,,
543253,Mrs. Bectors Food Specialities Limited,BECTORFOOD,Mrs. Bectors Food Specialities Ltd,,,,,
543254,Antony Waste Handling Cell Limited,AWHCL,Antony Waste Handling Cell Ltd,,,,,
543255,Nippon India Mutual Fund,INFRABEES,Nippon India ETF Nifty Infrastructure BeES,,,,,
543256,RITA FINANCE AND LEASING LIMITED,RFLL,Rita Finance and Leasing Ltd,,,,,
543257,Indian Railway Finance Corporation,IRFC,Indian Railway Finance Corporation Ltd,,,,,
543258,Indigo Paints Limited,INDIGOPNTS,Indigo Paints Ltd,,,,,
543259,Home First Finance Company India Limited,HOMEFIRST,Home First Finance Company India Ltd,,,,,
543260,STOVE KRAFT LIMITED,STOVEKRAFT,Stove Kraft Ltd,,,,,
543262,MRP Agro Limited,MRP,MRP Agro Ltd,,,,,
543263,SMC Global Securities Limited,SMCGLOBAL,SMC Global Securities Ltd,,,,,
543264,Nureca Limited,NURECA,Nureca Ltd,,,,,
543265,RailTel Corporation of India Limited,RAILTEL,RailTel Corporation of India Ltd,,,,,
543266,Heranba Industries Limited,HERANBA,Heranba Industries Ltd,,,,,
543267,Davangere Sugar Company Limited,DAVANGERE,Davangere Sugar Company Ltd,,,,,
543268,DRC Systems India Limited,DRCSYSTEMS,DRC Systems India Ltd,,,,,
543270,MTAR Technologies Limited,MTARTECH,MTAR Technologies Ltd,,,,,
543271,Jubilant Ingrevia Limited,JUBLINGREA,Jubilant Ingrevia Ltd,,,,,
543272,Easy Trip Planners Limited,EASEMYTRIP,Easy Trip Planners Ltd,,,,,
543273,Knowledge Marine & Engineering Works Limited,KMEW,Knowledge Marine & Engineering Works Ltd,,,,,
543275,Anupam Rasayan India Limited,ANURAS,Anupam Rasayan India Ltd,,,,,
543276,Craftsman Automation Limited,CRAFTSMAN,Craftsman Automation Ltd,,,,,
543277,Laxmi Organic Industries Limited,LXCHEM,Laxmi Organic Industries Ltd,,,,,
543278,Kalyan Jewellers India Limited,KALYANKJIL,Kalyan Jewellers India Ltd,,,,,
543279,Suryoday Small Finance Bank Limited,SURYODAY,Suryoday Small Finance Bank Ltd,,,,,
543280,Nazara Technologies Limited,NAZARA,Nazara Technologies Ltd,,,,,
543281,Suvidhaa Infoserve Limited,SUVIDHAA,Suvidhaa Infoserve Ltd,,,,,
543282,Niks Technology Limited,NIKSTECH,Niks Technology Ltd,,,,,
543283,UNITED FOODBRANDS LIMITED,UFBL,United Foodbrands Ltd,,,,,
543284,EKI Energy Services Limited,EKI,EKI Energy Services Ltd,,,,,
543285,Rajeshwari Cans Limited,RCAN,Rajeshwari Cans Ltd,,,,,
543286,Jetmall Spices and Masala Limited,JETMALL,Jetmall Spices and Masala Ltd,,,,,
543287,Lodha Developers Limited,LODHA,Lodha Developers Ltd,,,,,
543288,Deep Industries Limited,DEEPINDS,Deep Industries Ltd,,,,,
543289,Kuberan Global Edu Solutions Limited,KGES,Kuberan Global Edu Solutions Ltd,,,,,
543291,Mirae Asset Mutual Fund,MAFANG,Mirae Asset NYSE FANG+ ETF,,,,,
543292,ICICI Prudential Mutual Fund,HEALTHIETF,ICICI Prudential Nifty Healthcare ETF,,,,,
543298,Vineet Laboratories Limited,VINEETLAB,Vineet Laboratories Ltd,,,,,
543299,Shyam Metalics and Energy Limited,SHYAMMETL,Shyam Metalics and Energy Ltd,,,,,
543300,Sona BLW Precision Forgings Limited,SONACOMS,Sona BLW Precision Forgings Ltd,,,,,
543306,Dodla Dairy Limited,DODLA,Dodla Dairy Ltd,,,,,
543308,Krishna Institute of Medical Sciences Limited,KIMS,Krishna Institute of Medical Sciences Ltd,,,,,
543309,Adeshwar Meditex Limited,ADESHWAR,Adeshwar Meditex Ltd,,,,,
543310,Times Green Energy (India) Limited,TIMESGREEN,Times Green Energy (India) Ltd,,,,,
543311,India Pesticides Limited,IPL,India Pesticides Ltd,,,,,
543312,Focus Business Solution Limited,FOCUS,Focus Business Solution Ltd,,,,,
543317,G R Infraprojects Limited,GRINFRA,G R Infraprojects Ltd,,,,,
543318,Clean Science and Technology Limited,CLEAN,Clean Science and Technology Ltd,,,,,
543319,AA Plus Tradelink Limited,AAPLUSTRAD,AA Plus Tradelink Ltd,,,,,
543320,Eternal Limited,ETERNAL,Eternal Ltd,,,,,
543321,Tatva Chintan Pharma Chem Limited,TATVA,Tatva Chintan Pharma Chem Ltd,,,,,
543322,ALIVUS LIFE SCIENCES LIMITED,ALIVUS,Alivus Life Sciences Ltd,,,,,
543323,Mirae Asset Mutual Fund,BFSI,Mirae Asset Nifty Financial Services ETF,,,,,
543324,Gretex Corporate Services Limited,GCSL,Gretex Corporate Services Ltd,,,,,
543325,Rolex Rings Limited,ROLEXRINGS,Rolex Rings Ltd,,,,,
543326,ICICI Prudential Mutual Fund,FMCGIETF,ICICI Prudential Nifty FMCG ETF,,,,,
543327,Exxaro Tiles Limited,EXXARO,Exxaro Tiles Ltd,,,,,
543328,Krsnaa Diagnostics Limited,KRSNAA,Krsnaa Diagnostics Ltd,,,,,
543329,Windlas Biotech Limited,WINDLAS,Windlas Biotech Ltd,,,,,
543330,Devyani International Limited,DEVYANI,Devyani International Ltd,,,,,
543331,Meghmani Organics Limited,MOL,Meghmani Organics Ltd,,,,,
543332,Epigral Limited,EPIGRAL,Epigral Ltd,,,,,
543333,CarTrade Tech Limited,CARTRADE,CarTrade Tech Ltd,,,,,
543334,Nuvoco Vistas Corporation Limited,NUVOCO,Nuvoco Vistas Corporation Ltd,,,,,
543335,Aptus Value Housing Finance India Limited,APTUS,Aptus Value Housing Finance India Ltd,,,,,
543336,Chemplast Sanmar Limited,CHEMPLASTS,Chemplast Sanmar Ltd,,,,,
543341,SHARPLINE BROADCAST LIMITED,SHARPLINE,Sharpline Broadcast Ltd,,,,,
543346,Aashka Hospitals Limited,AASHKA,Aashka Hospitals Ltd,,,,,
543347,Axis Mutual Fund,AXISTECETF,Axis NIFTY IT ETF,,,,,
543348,Axis Mutual Fund,AXISHCETF,Axis NIFTY Healthcare ETF,,,,,
543349,ACUTAAS CHEMICALS LIMITED,ACUTAAS,Acutaas Chemicals Ltd,,,,,
543350,Vijaya Diagnostic Centre Limited,VIJAYA,Vijaya Diagnostic Centre Ltd,,,,,
543351,Naapbooks Limited,NBL,Naapbooks Ltd,,,,,
543352,PlatinumOne Business Services Limited,POBS,PlatinumOne Business Services Ltd,,,,,
543357,Axis Mutual Fund,AXISCETF,Axis NIFTY India Consumption ETF,,,,,
543358,Sansera Engineering Limited,SANSERA,Sansera Engineering Ltd,,,,,
543363,Prevest Denpro Limited,PREVEST,Prevest Denpro Ltd,,,,,
543364,Markolines Pavement Technologies Limited,MARKOLINES,Markolines Pavement Technologies Ltd,,,,,
543365,Mirae Asset Mutual Fund,MASPTOP50,Mirae Asset S&P 500 Top 50 ETF,,,,,
543366,SBL Infratech Limited,SBLI,SBL Infratech Ltd,,,,,
543367,Paras Defence and Space Technologies Limited,PARAS,Paras Defence and Space Technologies Ltd,,,,,
543372,Getalong Enterprise Limited,GETALONG,Getalong Enterprise Ltd,,,,,
543373,Shri Venkatesh Refineries Limited,SVRL,Shri Venkatesh Refineries Ltd,,,,,
543374,Aditya Birla Sun Life AMC Limited,ABSLAMC,Aditya Birla Sun Life AMC Ltd,,,,,
543375,Promax Power Limited,PROMAX,Promax Power Ltd,,,,,
543376,Samor Reality Limited,SAMOR,Samor Reality Ltd,,,,,
543377,Adishakti Loha and Ispat Limited,ADISHAKTI,Adishakti Loha and Ispat Ltd,,,,,
543378,CWD Limited,CWD,CWD Ltd,,,,,
543383,ICICI Prudential Mutual Fund,CONSUMIETF,ICICI Prudential Nifty India Consumption ETF,,,,,
543384,FSN E-Commerce Ventures Limited,NYKAA,FSN E-Commerce Ventures Ltd,,,,,
543386,Fino Payments Bank Limited,FINOPB,Fino Payments Bank Ltd,,,,,
543387,S.J.S. Enterprises Limited,SJS,S.J.S. Enterprises Ltd,,,,,
543388,DSP Mutual Fund,EQUAL50ADD,DSP Nifty 50 Equal Weight ETF,,,,,
543389,Sigachi Industries Limited,SIGACHI,Sigachi Industries Ltd,,,,,
543390,PB Fintech Limited,POLICYBZR,PB Fintech Ltd,,,,,
543391,Suyog Gurbaxani Funicular Ropeways Limited,SGFRL,Suyog Gurbaxani Funicular Ropeways Ltd,,,,,
543396,One 97 Communications Limited,PAYTM,One 97 Communications Ltd,,,,,
543397,Sapphire Foods India Limited,SAPPHIRE,Sapphire Foods India Ltd,,,,,
543398,Latent View Analytics Limited,LATENTVIEW,Latent View Analytics Ltd,,,,,
543399,Tarsons Products Limited,TARSONS,Tarsons Products Ltd,,,,,
543400,Omnipotent Industries Limited,OMNIPOTENT,Omnipotent Industries Ltd,,,,,
543401,Go Fashion (India) Limited,GOCOLORS,Go Fashion (India) Ltd,,,,,
543410,DMR ENGINEERING LIMITED,DMR,DMR Engineering Ltd,,,,,
543411,HI-TECH PIPES LIMITED,HITECH,Hi-Tech Pipes Ltd,,,,,
543412,Star Health and Allied Insurance Company Limited,STARHEALTH,Star Health and Allied Insurance Company Ltd,,,,,
543413,Tega Industries Limited,TEGA,Tega Industries Ltd,,,,,
543414,Mirae Asset Mutual Fund,MAHKTECH,Mirae Asset Hang Seng TECH ETF,,,,,
543415,Anand Rathi Wealth Limited,ANANDRATHI,Anand Rathi Wealth Ltd,,,,,
543416,Zodiac Energy Limited,ZODIAC,Zodiac Energy Ltd,,,,,
543417,RateGain Travel Technologies Limited,RATEGAIN,RateGain Travel Technologies Ltd,,,,,
543419,Shriram Properties Limited,SHRIRAMPPS,Shriram Properties Ltd,,,,,
543420,Jet Freight Logistics Limited,JETFREIGHT,Jet Freight Logistics Ltd,,,,,
543425,C.E. Info Systems Limited,MAPMYINDIA,C.E. Info Systems Ltd,,,,,
543426,Metro Brands Limited,METROBRAND,Metro Brands Ltd,,,,,
543427,Medplus Health Services Limited,MEDPLUS,Medplus Health Services Ltd,,,,,
543428,Data Patterns (India) Limited,DATAPATTNS,Data Patterns (India) Ltd,,,,,
543433,HP Adhesives Limited,HPAL,HP Adhesives Ltd,,,,,
543434,Supriya Lifescience Limited,SUPRIYA,Supriya Lifescience Ltd,,,,,
543435,CLARA INDUSTRIES LIMITED,CLARA,Clara Industries Ltd,,,,,
543436,Wherrelz IT Solutions Limited,WITS,Wherrelz IT Solutions Ltd,,,,,
543437,Motilal Oswal Mutual Fund,MONQ50,Motilal Oswal Nasdaq Q 50 ETF,,,,,
543438,DSP Mutual Fund,MIDQ50ADD,DSP Nifty Midcap 150 Quality 50 ETF,,,,,
543440,DSP Mutual Fund,NIFTYADD,DSP Nifty 50 ETF,,,,,
543441,CMS Info Systems Limited,CMSINFO,CMS Info Systems Ltd,,,,,
543442,Brand Concepts Limited,BCONCEPTS,Brand Concepts Ltd,,,,,
543443,Ascensive Educare Limited,ASCENSIVE,Ascensive Educare Ltd,,,,,
543444,FABINO ENTERPRISES LIMITED,FABINO,Fabino Enterprises Ltd,,,,,
543449,WONDER ELECTRICALS LIMITED,WEL,Wonder Electricals Ltd,,,,,
543450,ICICI Prudential Mutual Fund,AUTOIETF,ICICI Prudential Nifty Auto ETF,,,,,
543453,ALKOSIGN LIMITED,ALKOSIGN,Alkosign Ltd,,,,,
543454,Mirae Asset Mutual Fund,MAKEINDIA,Mirae Asset Nifty India Manufacturing ETF,,,,,
543458,AWL AGRI BUSINESS LIMITED,AWL,AWL Agri Business Ltd,,,,,
543460,Quality RO Industries Limited,QRIL,Quality RO Industries Ltd,,,,,
543461,Safa Systems & Technologies Limited,SSTL,Safa Systems & Technologies Ltd,,,,,
543462,DEV INFORMATION TECHNOLOGY LIMITED,DEVIT,Dev Information Technology Ltd,,,,,
543463,Vedant Fashions Limited,MANYAVAR,Vedant Fashions Ltd,,,,,
543464,Maruti Interior Products Limited,SPITZE,Maruti Interior Products Ltd,,,,,
543465,Motilal Oswal Mutual Fund,MOMOMENTUM,Motilal Oswal Nifty 200 Momentum 30 ETF,,,,,
543470,SoftTech Engineers Limited,SOFTTECH,Softtech Engineers Ltd,,,,,
543472,Aditya Birla Sun Life Mutual Fund,TECH,Aditya Birla Sunlife Nifty IT ETF,,,,,
543473,Aditya Birla Sun Life Mutual Fund,HEALTHY,Aditya Birla Sun Life Nifty Healthcare ETF,,,,,
543474,Aditya Birla Sun Life Mutual Fund,BSLNIFTY,Aditya Birla Sun Life Nifty 50 ETF,,,,,
543475,Ekennis Software Service Limited,EKENNIS,Ekennis Software Service Ltd,,,,,
543481,Mirae Asset Mutual Fund,MIDCAPETF,Mirae Asset Nifty Midcap 150 ETF,,,,,
543482,Eureka Forbes Limited,EUREKAFORB,Eureka Forbes Ltd,,,,,
543489,Gateway Distriparks Limited,GATEWAY,Gateway Distriparks Ltd,,,,,
543490,GMR Power and Urban Infra Limited,GMRP&UI,GMR Power and Urban Infra Ltd,,,,,
543497,Bhatia Colour Chem Limited,BCCL,Bhatia Colour Chem Ltd,,,,,
543498,Motherson Sumi Wiring India Limited,MSUMI,Motherson Sumi Wiring India Ltd,,,,,
543499,Achyut Healthcare Limited,ACHYUT,Achyut Healthcare Ltd,,,,,
543500,Evoq Remedies Limited,EVOQ,Evoq Remedies Ltd,,,,,
543501,Motilal Oswal Mutual Fund,MOLOWVOL,Motilal Oswal BSE Low Volatility ETF,,,,,
543512,Avro India Limited,AVROIND,Avro India Ltd,,,,,
543513,Uma Exports Limited,UMAEXPORTS,Uma Exports Ltd,,,,,
543514,Veranda Learning Solutions Limited,VERANDA,Veranda Learning Solutions Ltd,,,,,
543515,Sunrise Efficient Marketing Limited,SEML,Sunrise Efficient Marketing Ltd,,,,,
543516,DHYAANI TRADEVENTTURES LIMITED,DHYAANITR,Dhyaani Tradeventtures Ltd,,,,,
543517,Hariom Pipe Industries Limited,HARIOMPIPE,Hariom Pipe Industries Ltd,,,,,
543518,Eighty Jewellers Limited,EIGHTY,Eighty Jewellers Ltd,,,,,
543519,Shashwat Furnishing Solutions Limited,SFSL,Shashwat Furnishing Solutions Ltd,,,,,
543520,Global Longlife Hospital and Research Limited,GLHRL,Global Longlife Hospital and Research Ltd,,,,,
543521,Fone4 Communications (India) Limited,FONE4,Fone4 Communications (India) Ltd,,,,,
543522,Nanavati Ventures Limited,NVENTURES,Nanavati Ventures Ltd,,,,,
543523,Campus Activewear Limited,CAMPUS,Campus Activewear Ltd,,,,,
543524,Rainbow Children's Medicare Limited,RAINBOW,Rainbow Children's Medicare Ltd,,,,,
543525,Silver Touch Technologies Limited,SILVERTUC,Silver Touch Technologies Ltd,,,,,
543526,LIFE INSURANCE CORPORATION OF INDIA,LICI,Life Insurance Corporation of India,,,,,
543527,Prudent Corporate Advisory Services Limited,PRUDENT,Prudent Corporate Advisory Services Ltd,,,,,
543528,Venus Pipes & Tubes Limited,VENUSPIPES,Venus Pipes & Tubes Ltd,,,,,
543529,Delhivery Limited,DELHIVERY,Delhivery Ltd,,,,,
543530,Paradeep Phosphates Limited,PARADEEP,Paradeep Phosphates Ltd,,,,,
543531,Tierra Agrotech Limited,TIERRA,Tierra Agrotech Ltd,,,,,
543532,ETHOS LIMITED,ETHOSLTD,Ethos Ltd,,,,,
543533,eMudhra Limited,EMUDHRA,eMudhra Ltd,,,,,
543534,Aether Industries Limited,AETHER,Aether Industries Ltd,,,,,
543535,We Win Limited,WEWIN,We Win Ltd,,,,,
543536,Silver Pearl Hospitality & Luxury Spaces Limited,SILVERPRL,Silver Pearl Hospitality & Luxury Spaces Ltd,,,,,
543537,Scarnose International Limited,SCARNOSE,Scarnose International Ltd,,,,,
543538,Goel Food Products Limited,GOEL,Goel Food Products Ltd,,,,,
543539,MODI’S NAVNIRMAN LIMITED,MODIS,Modis Navnirman Ltd,,,,,
543540,Pearl Green Clubs and Resorts Limited,PGCRL,Pearl Green Clubs and Resorts Ltd,,,,,
543541,SAILANI TOURS N TRAVELS LIMITED,SAILANI,Sailani Tours N Travels Ltd,,,,,
543542,KESAR INDIA LIMITED,KESAR,Kesar India Ltd,,,,,
543543,B-RIGHT REALESTATE LIMITED,BRRL,B-Right Realestate Ltd,,,,,
543544,JAYANT INFRATECH LIMITED,JAYANT,Jayant Infratech Ltd,,,,,
543545,Veerkrupa Jewellers Limited,VEERKRUPA,Veerkrupa Jewellers Ltd,,,,,
543546,HEALTHY LIFE AGRITEC LIMITED,HEALTHYLIFE,Healthy Life Agritec Ltd,,,,,
543547,DDEV PLASTIKS INDUSTRIES LIMITED,DDEVPLSTIK,Ddev Plastiks Industries Ltd,,,,,
543563,Motilal Oswal Mutual Fund,MOHEALTH,Motilal Oswal BSE Healthcare ETF,,,,,
543568,ICICI Prudential Mutual Fund,MOM30IETF,ICICI Prudential Nifty 200 Momentum 30 ETF,,,,,
543569,HDFC Mutual Fund,HDFCNIF100,HDFC NIFTY 100 ETF,,,,,
543570,HDFC Mutual Fund,HDFCNEXT50,HDFC Mutual Fund,,,,,
543571,ICICI Prudential Mutual Fund,INFRAIETF,ICICI Prudential Nifty Infrastructure ETF,,,,,
543573,Syrma SGS Technology Limited,SYRMA,Syrma SGS Technology Ltd,,,,,
543574,Aditya Birla Sun Life Mutual Fund,NIFTYQLITY,Aditya Birla Sun Life Nifty 200 Quality 30 ETF,,,,,
543575,Aditya Birla Sun Life Mutual Fund,MOMENTUM,Aditya Birla Sun Life Nifty 200 Momentum 30 ETF,,,,,
543576,Motilal Oswal Mutual Fund,MOVALUE,Motilal Oswal BSE Enhanced Value ETF,,,,,
543577,Motilal Oswal Mutual Fund,MOQUALITY,Motilal Oswal BSE Quality ETF,,,,,
543578,Olatech Solutions Limited,OLATECH,Olatech Solutions Ltd,,,,,
543590,Rhetan TMT Limited,RHETAN,Rhetan TMT Ltd,,,,,
543591,DREAMFOLKS SERVICES LIMITED,DREAMFOLKS,Dreamfolks Services Ltd,,,,,
543593,Dhampur Bio Organics Limited,DBOL,Dhampur Bio Organics Ltd,,,,,
543594,DIPNA PHARMACHEM LIMITED,DPL,Dipna Pharmachem Ltd,,,,,
543595,EP BIOCOMPOSITES LIMITED,EPBIO,EP Biocomposites Ltd,,,,,
543596,Tamilnad Mercantile Bank Limited,TMB,Tamilnad Mercantile Bank Ltd,,,,,
543597,Virtuoso Optoelectronics Limited,VOEPL,Virtuoso Optoelectronics Ltd,,,,,
543598,SHANTIDOOT INFRA SERVICES LIMITED,SISL,Shantidoot Infra Services Ltd,,,,,
543599,Ksolves India Limited,KSOLVES,Ksolves India Ltd,,,,,
543600,Harsha Engineers International Limited,HARSHA,Harsha Engineers International Ltd,,,,,
543605,HDFC Mutual Fund,HDFCQUAL,HDFC NIFTY100 Quality 30 ETF,,,,,
543606,CONTAINE TECHNOLOGIES LIMITED,CONTAINE,Containe Technologies Ltd,,,,,
543607,HDFC Mutual Fund,HDFCGROWTH,HDFC NIFTY Growth Sectors 15 ETF,,,,,
543608,HDFC Mutual Fund,HDFCVALUE,HDFC NIFTY50 Value 20 ETF,,,,,
543613,MAFIA TRENDS LIMITED,MAFIA,Mafia Trends Ltd,,,,,
543614,Tips Films Limited,TIPSFILMS,Tips Films Ltd,,,,,
543615,SILICON RENTAL SOLUTIONS LIMITED,SRSOLTD,Silicon Rental Solutions Ltd,,,,,
543616,Trident Lifeline Limited,TLL,Trident Lifeline Ltd,,,,,
543617,REETECH INTERNATIONAL LIMITED,REETECH,Reetech International Ltd,,,,,
543618,Cargotrans Maritime Limited,CARGOTRANS,Cargotrans Maritime Ltd,,,,,
543619,Concord Control Systems Limited,CNCRD,Concord Control Systems Ltd,,,,,
543620,INSOLATION ENERGY LIMITED,INA,Insolation Energy Ltd,,,,,
543621,Cargosol Logistics Limited,CARGOSOL,Cargosol Logistics Ltd,,,,,
543622,STEELMAN TELECOM LIMITED,STML,Steelman Telecom Ltd,,,,,
543623,VEDANT ASSET LIMITED,VEDANTASSET,Vedant Asset Ltd,,,,,
543626,Electronics Mart India Limited,EMIL,Electronics Mart India Ltd,,,,,
543627,HDFC Mutual Fund,HDFCLOWVOL,HDFC NIFTY100 Low Volatility 30 ETF,,,,,
543628,HDFC Mutual Fund,HDFCMOMENT,HDFC NIFTY200 Momentum 30 ETF,,,,,
543635,PIRAMAL PHARMA LIMITED,PPLPHARMA,Piramal Pharma Ltd,,,,,
543636,Dc Infotech and Communication Limited,DCI,Dc Infotech and Communication Ltd,,,,,
543637,PACE E-COMMERCE VENTURES LIMITED,PACE,Pace E-Commerce Ventures Ltd,,,,,
543638,Tracxn Technologies Limited,TRACXN,Tracxn Technologies Ltd,,,,,
543643,Narmada Agrobase Limited,NARMADA,Narmada Agrobase Ltd,,,,,
543644,InfoBeans Technologies Limited,INFOBEAN,Infobeans Technologies Ltd,,,,,
543645,HINDPRAKASH INDUSTRIES LIMITED,HPIL,Hindprakash Industries Ltd,,,,,
